schedule_id,volunteer_id,volunteer_name,status,volunteer_shift_pref,schedule_date,shift_type,scheduled_hours,schedule_status,no_show_flag,calls_that_day,avg_call_duration_minutes,year,month,day_of_week,is_weekend,is_federal_holiday,program_is_open
2595,9531,Skyler F,Active,Day,2024-05-15,Day,4,Scheduled,false,4,31.50,2024,5,Wednesday,false,false,true
2596,9505,Cameron Z,Active,Afternoon,2024-05-15,Day,4,Scheduled,true,0,,2024,5,Wednesday,false,false,true
2597,9535,Quinn E,Resigned,Afternoon,2024-05-15,Afternoon,4,Scheduled,false,1,16.00,2024,5,Wednesday,false,false,true
2598,9546,Taylor R,Resigned,Day,2024-05-15,Afternoon,4,Scheduled,false,3,20.00,2024,5,Wednesday,false,false,true
2599,9504,Riley A,Active,Day,2024-05-16,Day,4,Scheduled,false,2,24.00,2024,5,Thursday,false,false,true
2600,9569,Riley D,Active,Afternoon,2024-05-16,Day,4,Scheduled,true,0,,2024,5,Thursday,false,false,true
2601,9503,Cameron T,Active,Afternoon,2024-05-16,Afternoon,4,Scheduled,false,2,8.00,2024,5,Thursday,false,false,true
2602,9570,Rowan T,Active,Afternoon,2024-05-16,Afternoon,4,Scheduled,false,3,22.33,2024,5,Thursday,false,false,true
2603,9548,Taylor C,Active,Afternoon,2024-05-17,Day,4,Scheduled,false,3,25.00,2024,5,Friday,false,false,true
2604,9547,Rowan C,Active,Afternoon,2024-05-17,Day,4,Scheduled,false,2,21.50,2024,5,Friday,false,false,true
2605,9509,Rowan F,Active,Afternoon,2024-05-17,Afternoon,4,Scheduled,false,2,12.50,2024,5,Friday,false,false,true
2606,9528,Finley I,Resigned,Afternoon,2024-05-17,Afternoon,4,Scheduled,false,2,29.50,2024,5,Friday,false,false,true
2607,9505,Cameron Z,Active,Afternoon,2024-05-20,Day,4,Scheduled,false,4,13.00,2024,5,Monday,false,false,true
2608,9548,Taylor C,Active,Afternoon,2024-05-20,Day,4,Scheduled,false,3,24.33,2024,5,Monday,false,false,true
2609,9560,Finley A,Resigned,Afternoon,2024-05-20,Afternoon,4,Scheduled,true,0,,2024,5,Monday,false,false,true
2610,9561,Jamie F,Resigned,Afternoon,2024-05-20,Afternoon,4,Scheduled,false,4,19.00,2024,5,Monday,false,false,true
2611,9515,Dakota Y,Resigned,Day,2024-05-21,Day,4,Scheduled,true,0,,2024,5,Tuesday,false,false,true
2612,9527,Cameron H,Resigned,Day,2024-05-21,Afternoon,4,Scheduled,false,2,32.00,2024,5,Tuesday,false,false,true
2613,9555,Parker Z,Active,Afternoon,2024-05-21,Afternoon,4,Scheduled,false,4,19.75,2024,5,Tuesday,false,false,true
2614,9501,Finley X,Active,Afternoon,2024-05-22,Day,4,Scheduled,false,2,18.50,2024,5,Wednesday,false,false,true
2615,9504,Riley A,Active,Day,2024-05-22,Day,4,Scheduled,true,0,,2024,5,Wednesday,false,false,true
2616,9531,Skyler F,Active,Day,2024-05-22,Afternoon,4,Scheduled,false,2,12.50,2024,5,Wednesday,false,false,true
2617,9571,Parker W,Active,Afternoon,2024-05-22,Afternoon,4,Scheduled,false,1,13.00,2024,5,Wednesday,false,false,true
2618,9546,Taylor R,Resigned,Day,2024-05-23,Day,4,Scheduled,false,1,34.00,2024,5,Thursday,false,false,true
2619,9535,Quinn E,Resigned,Afternoon,2024-05-23,Day,4,Scheduled,false,4,24.00,2024,5,Thursday,false,false,true
2620,9507,Quinn Y,Active,Day,2024-05-23,Afternoon,4,Scheduled,false,1,13.00,2024,5,Thursday,false,false,true
2621,9551,Rowan B,Resigned,Day,2024-05-23,Afternoon,4,Scheduled,false,2,34.50,2024,5,Thursday,false,false,true
2622,9547,Rowan C,Active,Afternoon,2024-05-24,Day,4,Scheduled,true,0,,2024,5,Friday,false,false,true
2623,9509,Rowan F,Active,Afternoon,2024-05-24,Day,4,Scheduled,false,1,23.00,2024,5,Friday,false,false,true
2624,9503,Cameron T,Active,Afternoon,2024-05-24,Afternoon,4,Scheduled,false,4,21.75,2024,5,Friday,false,false,true
2625,9570,Rowan T,Active,Afternoon,2024-05-24,Afternoon,4,Scheduled,false,2,22.50,2024,5,Friday,false,false,true
2626,9504,Riley A,Active,Day,2024-05-27,Day,4,Scheduled,false,2,20.00,2024,5,Monday,false,true,true
2627,9501,Finley X,Active,Afternoon,2024-05-27,Day,4,Scheduled,false,4,21.75,2024,5,Monday,false,true,true
2628,9535,Quinn E,Resigned,Afternoon,2024-05-27,Afternoon,4,Scheduled,false,1,25.00,2024,5,Monday,false,true,true
2629,9560,Finley A,Resigned,Afternoon,2024-05-27,Afternoon,4,Scheduled,true,0,,2024,5,Monday,false,true,true
2630,9558,Casey L,Resigned,Afternoon,2024-05-28,Day,4,Scheduled,false,2,25.00,2024,5,Tuesday,false,false,true
2631,9505,Cameron Z,Active,Afternoon,2024-05-28,Day,4,Scheduled,false,3,29.33,2024,5,Tuesday,false,false,true
2632,9527,Cameron H,Resigned,Day,2024-05-28,Afternoon,4,Scheduled,false,2,22.50,2024,5,Tuesday,false,false,true
2633,9503,Cameron T,Active,Afternoon,2024-05-28,Afternoon,4,Scheduled,true,0,,2024,5,Tuesday,false,false,true
2634,9525,Harper Z,Resigned,Day,2024-05-29,Day,4,Scheduled,false,5,27.40,2024,5,Wednesday,false,false,true
2635,9569,Riley D,Active,Afternoon,2024-05-29,Day,4,Scheduled,true,0,,2024,5,Wednesday,false,false,true
2636,9563,Finley L,Resigned,Afternoon,2024-05-29,Afternoon,4,Scheduled,false,1,19.00,2024,5,Wednesday,false,false,true
2637,9509,Rowan F,Active,Afternoon,2024-05-29,Afternoon,4,Scheduled,true,0,,2024,5,Wednesday,false,false,true
2638,9547,Rowan C,Active,Afternoon,2024-05-30,Day,4,Scheduled,false,4,23.50,2024,5,Thursday,false,false,true
2639,9528,Finley I,Resigned,Afternoon,2024-05-30,Day,4,Scheduled,false,3,23.00,2024,5,Thursday,false,false,true
2640,9546,Taylor R,Resigned,Day,2024-05-30,Afternoon,4,Scheduled,false,3,32.33,2024,5,Thursday,false,false,true
2641,9507,Quinn Y,Active,Day,2024-05-30,Afternoon,4,Scheduled,false,4,24.00,2024,5,Thursday,false,false,true
2642,9555,Parker Z,Active,Afternoon,2024-05-31,Day,4,Scheduled,false,2,16.00,2024,5,Friday,false,false,true
2643,9548,Taylor C,Active,Afternoon,2024-05-31,Day,4,Scheduled,false,3,30.67,2024,5,Friday,false,false,true
2644,9570,Rowan T,Active,Afternoon,2024-05-31,Afternoon,4,Scheduled,false,3,19.67,2024,5,Friday,false,false,true
2645,9571,Parker W,Active,Afternoon,2024-05-31,Afternoon,4,Scheduled,false,2,30.00,2024,5,Friday,false,false,true
2646,9504,Riley A,Active,Day,2024-06-03,Day,4,Scheduled,false,1,28.00,2024,6,Monday,false,false,true
2647,9509,Rowan F,Active,Afternoon,2024-06-03,Day,4,Scheduled,true,0,,2024,6,Monday,false,false,true
2648,9571,Parker W,Active,Afternoon,2024-06-03,Afternoon,4,Scheduled,false,1,6.00,2024,6,Monday,false,false,true
2649,9561,Jamie F,Resigned,Afternoon,2024-06-03,Afternoon,4,Scheduled,false,4,25.25,2024,6,Monday,false,false,true
2650,9525,Harper Z,Resigned,Day,2024-06-04,Day,4,Scheduled,true,0,,2024,6,Tuesday,false,false,true
2651,9505,Cameron Z,Active,Afternoon,2024-06-04,Day,4,Scheduled,false,2,24.50,2024,6,Tuesday,false,false,true
2652,9555,Parker Z,Active,Afternoon,2024-06-04,Afternoon,4,Scheduled,false,3,32.33,2024,6,Tuesday,false,false,true
2653,9501,Finley X,Active,Afternoon,2024-06-04,Afternoon,4,Scheduled,false,3,25.33,2024,6,Tuesday,false,false,true
2654,9535,Quinn E,Resigned,Afternoon,2024-06-05,Day,4,Scheduled,false,1,7.00,2024,6,Wednesday,false,false,true
2655,9548,Taylor C,Active,Afternoon,2024-06-05,Afternoon,4,Scheduled,false,1,14.00,2024,6,Wednesday,false,false,true
2656,9507,Quinn Y,Active,Day,2024-06-05,Afternoon,4,Scheduled,true,0,,2024,6,Wednesday,false,false,true
2657,9569,Riley D,Active,Afternoon,2024-06-06,Day,4,Scheduled,false,1,11.00,2024,6,Thursday,false,false,true
2658,9527,Cameron H,Resigned,Day,2024-06-06,Afternoon,4,Scheduled,false,2,11.50,2024,6,Thursday,false,false,true
2659,9547,Rowan C,Active,Afternoon,2024-06-06,Afternoon,4,Scheduled,true,0,,2024,6,Thursday,false,false,true
2660,9551,Rowan B,Resigned,Day,2024-06-07,Day,4,Scheduled,false,1,16.00,2024,6,Friday,false,false,true
2661,9503,Cameron T,Active,Afternoon,2024-06-07,Day,4,Scheduled,false,2,24.00,2024,6,Friday,false,false,true
2662,9528,Finley I,Resigned,Afternoon,2024-06-07,Afternoon,4,Scheduled,false,1,34.00,2024,6,Friday,false,false,true
2663,9570,Rowan T,Active,Afternoon,2024-06-07,Afternoon,4,Scheduled,false,2,23.00,2024,6,Friday,false,false,true
2664,9509,Rowan F,Active,Afternoon,2024-06-10,Day,4,Scheduled,false,1,26.00,2024,6,Monday,false,false,true
2665,9571,Parker W,Active,Afternoon,2024-06-10,Day,4,Scheduled,false,1,15.00,2024,6,Monday,false,false,true
2666,9561,Jamie F,Resigned,Afternoon,2024-06-10,Afternoon,4,Scheduled,false,1,7.00,2024,6,Monday,false,false,true
2667,9527,Cameron H,Resigned,Day,2024-06-10,Afternoon,4,Scheduled,false,2,19.50,2024,6,Monday,false,false,true
2668,9531,Skyler F,Active,Day,2024-06-11,Day,4,Scheduled,false,1,10.00,2024,6,Tuesday,false,false,true
2669,9546,Taylor R,Resigned,Day,2024-06-11,Day,4,Scheduled,false,2,31.50,2024,6,Tuesday,false,false,true
2670,9515,Dakota Y,Resigned,Day,2024-06-11,Afternoon,4,Scheduled,false,3,23.33,2024,6,Tuesday,false,false,true
2671,9528,Finley I,Resigned,Afternoon,2024-06-11,Afternoon,4,Scheduled,false,1,37.00,2024,6,Tuesday,false,false,true
2672,9569,Riley D,Active,Afternoon,2024-06-12,Day,4,Scheduled,false,3,27.33,2024,6,Wednesday,false,false,true
2673,9504,Riley A,Active,Day,2024-06-12,Day,4,Scheduled,false,2,27.50,2024,6,Wednesday,false,false,true
2674,9570,Rowan T,Active,Afternoon,2024-06-12,Afternoon,4,Scheduled,false,3,28.00,2024,6,Wednesday,false,false,true
2675,9548,Taylor C,Active,Afternoon,2024-06-12,Afternoon,4,Scheduled,false,1,23.00,2024,6,Wednesday,false,false,true
2676,9507,Quinn Y,Active,Day,2024-06-13,Day,4,Scheduled,false,3,22.33,2024,6,Thursday,false,false,true
2677,9525,Harper Z,Resigned,Day,2024-06-13,Day,4,Scheduled,false,1,17.00,2024,6,Thursday,false,false,true
2678,9503,Cameron T,Active,Afternoon,2024-06-13,Afternoon,4,Scheduled,false,1,6.00,2024,6,Thursday,false,false,true
2679,9563,Finley L,Resigned,Afternoon,2024-06-13,Afternoon,4,Scheduled,false,2,17.00,2024,6,Thursday,false,false,true
2680,9535,Quinn E,Resigned,Afternoon,2024-06-14,Day,4,Scheduled,false,2,23.00,2024,6,Friday,false,false,true
2681,9560,Finley A,Resigned,Afternoon,2024-06-14,Day,4,Scheduled,false,2,22.50,2024,6,Friday,false,false,true
2682,9547,Rowan C,Active,Afternoon,2024-06-14,Afternoon,4,Scheduled,false,4,25.50,2024,6,Friday,false,false,true
2683,9505,Cameron Z,Active,Afternoon,2024-06-14,Afternoon,4,Scheduled,false,2,32.00,2024,6,Friday,false,false,true
2684,9547,Rowan C,Active,Afternoon,2024-06-17,Day,4,Scheduled,false,3,16.67,2024,6,Monday,false,false,true
2685,9505,Cameron Z,Active,Afternoon,2024-06-17,Day,4,Scheduled,false,1,7.00,2024,6,Monday,false,false,true
2686,9551,Rowan B,Resigned,Day,2024-06-17,Afternoon,4,Scheduled,false,1,13.00,2024,6,Monday,false,false,true
2687,9531,Skyler F,Active,Day,2024-06-17,Afternoon,4,Scheduled,false,3,7.33,2024,6,Monday,false,false,true
2688,9546,Taylor R,Resigned,Day,2024-06-18,Day,4,Scheduled,false,3,19.33,2024,6,Tuesday,false,false,true
2689,9509,Rowan F,Active,Afternoon,2024-06-18,Day,4,Scheduled,false,4,34.75,2024,6,Tuesday,false,false,true
2690,9561,Jamie F,Resigned,Afternoon,2024-06-18,Afternoon,4,Scheduled,false,2,25.00,2024,6,Tuesday,false,false,true
2691,9535,Quinn E,Resigned,Afternoon,2024-06-18,Afternoon,4,Scheduled,true,0,,2024,6,Tuesday,false,false,true
2692,9571,Parker W,Active,Afternoon,2024-06-19,Day,4,Scheduled,false,3,22.67,2024,6,Wednesday,false,true,true
2693,9555,Parker Z,Active,Afternoon,2024-06-19,Afternoon,4,Scheduled,false,2,33.50,2024,6,Wednesday,false,true,true
2694,9515,Dakota Y,Resigned,Day,2024-06-19,Afternoon,4,Scheduled,false,1,30.00,2024,6,Wednesday,false,true,true
2695,9560,Finley A,Resigned,Afternoon,2024-06-20,Day,4,Scheduled,false,2,36.00,2024,6,Thursday,false,false,true
2696,9527,Cameron H,Resigned,Day,2024-06-20,Day,4,Scheduled,false,2,29.00,2024,6,Thursday,false,false,true
2697,9501,Finley X,Active,Afternoon,2024-06-20,Afternoon,4,Scheduled,false,3,26.00,2024,6,Thursday,false,false,true
2698,9570,Rowan T,Active,Afternoon,2024-06-20,Afternoon,4,Scheduled,true,0,,2024,6,Thursday,false,false,true
2699,9563,Finley L,Resigned,Afternoon,2024-06-21,Day,4,Scheduled,false,4,22.25,2024,6,Friday,false,false,true
2700,9548,Taylor C,Active,Afternoon,2024-06-21,Day,4,Scheduled,false,3,21.33,2024,6,Friday,false,false,true
2701,9503,Cameron T,Active,Afternoon,2024-06-21,Afternoon,4,Scheduled,false,1,37.00,2024,6,Friday,false,false,true
2702,9528,Finley I,Resigned,Afternoon,2024-06-21,Afternoon,4,Scheduled,false,2,30.50,2024,6,Friday,false,false,true
2703,9507,Quinn Y,Active,Day,2024-06-24,Day,4,Scheduled,false,1,15.00,2024,6,Monday,false,false,true
2704,9547,Rowan C,Active,Afternoon,2024-06-24,Day,4,Scheduled,false,3,24.67,2024,6,Monday,false,false,true
2705,9515,Dakota Y,Resigned,Day,2024-06-24,Afternoon,4,Scheduled,false,2,10.00,2024,6,Monday,false,false,true
2706,9563,Finley L,Resigned,Afternoon,2024-06-24,Afternoon,4,Scheduled,false,2,31.00,2024,6,Monday,false,false,true
2707,9509,Rowan F,Active,Afternoon,2024-06-25,Day,4,Scheduled,false,1,20.00,2024,6,Tuesday,false,false,true
2708,9571,Parker W,Active,Afternoon,2024-06-25,Day,4,Scheduled,false,1,25.00,2024,6,Tuesday,false,false,true
2709,9527,Cameron H,Resigned,Day,2024-06-25,Afternoon,4,Scheduled,false,2,26.00,2024,6,Tuesday,false,false,true
2710,9569,Riley D,Active,Afternoon,2024-06-25,Afternoon,4,Scheduled,false,3,26.33,2024,6,Tuesday,false,false,true
2711,9531,Skyler F,Active,Day,2024-06-26,Day,4,Scheduled,false,1,23.00,2024,6,Wednesday,false,false,true
2712,9503,Cameron T,Active,Afternoon,2024-06-26,Day,4,Scheduled,false,5,23.40,2024,6,Wednesday,false,false,true
2713,9501,Finley X,Active,Afternoon,2024-06-26,Afternoon,4,Scheduled,false,1,38.00,2024,6,Wednesday,false,false,true
2714,9555,Parker Z,Active,Afternoon,2024-06-26,Afternoon,4,Scheduled,false,1,27.00,2024,6,Wednesday,false,false,true
2715,9548,Taylor C,Active,Afternoon,2024-06-27,Day,4,Scheduled,false,2,15.50,2024,6,Thursday,false,false,true
2716,9505,Cameron Z,Active,Afternoon,2024-06-27,Afternoon,4,Scheduled,false,3,19.33,2024,6,Thursday,false,false,true
2717,9560,Finley A,Resigned,Afternoon,2024-06-27,Afternoon,4,Scheduled,false,3,23.33,2024,6,Thursday,false,false,true
2718,9535,Quinn E,Resigned,Afternoon,2024-06-28,Day,4,Scheduled,false,1,35.00,2024,6,Friday,false,false,true
2719,9528,Finley I,Resigned,Afternoon,2024-06-28,Day,4,Scheduled,false,5,20.20,2024,6,Friday,false,false,true
2720,9504,Riley A,Active,Day,2024-06-28,Afternoon,4,Scheduled,false,1,8.00,2024,6,Friday,false,false,true
2721,9570,Rowan T,Active,Afternoon,2024-06-28,Afternoon,4,Scheduled,false,1,9.00,2024,6,Friday,false,false,true
2722,9547,Rowan C,Active,Afternoon,2024-07-01,Day,4,Scheduled,true,0,,2024,7,Monday,false,false,true
2723,9570,Rowan T,Active,Afternoon,2024-07-01,Day,4,Scheduled,true,0,,2024,7,Monday,false,false,true
2724,9504,Riley A,Active,Day,2024-07-01,Afternoon,4,Scheduled,false,1,37.00,2024,7,Monday,false,false,true
2725,9501,Finley X,Active,Afternoon,2024-07-01,Afternoon,4,Scheduled,false,2,17.00,2024,7,Monday,false,false,true
2726,9507,Quinn Y,Active,Day,2024-07-02,Day,4,Scheduled,false,2,23.00,2024,7,Tuesday,false,false,true
2727,9569,Riley D,Active,Afternoon,2024-07-02,Day,4,Scheduled,true,0,,2024,7,Tuesday,false,false,true
2728,9525,Harper Z,Resigned,Day,2024-07-02,Afternoon,4,Scheduled,false,4,23.00,2024,7,Tuesday,false,false,true
2729,9561,Jamie F,Resigned,Afternoon,2024-07-02,Afternoon,4,Scheduled,false,2,23.50,2024,7,Tuesday,false,false,true
2730,9509,Rowan F,Active,Afternoon,2024-07-03,Day,4,Scheduled,false,1,5.00,2024,7,Wednesday,false,false,true
2731,9528,Finley I,Resigned,Afternoon,2024-07-03,Day,4,Scheduled,true,0,,2024,7,Wednesday,false,false,true
2732,9555,Parker Z,Active,Afternoon,2024-07-03,Afternoon,4,Scheduled,false,1,35.00,2024,7,Wednesday,false,false,true
2733,9551,Rowan B,Resigned,Day,2024-07-03,Afternoon,4,Scheduled,false,1,14.00,2024,7,Wednesday,false,false,true
2734,9527,Cameron H,Resigned,Day,2024-07-04,Day,4,Scheduled,false,4,24.25,2024,7,Thursday,false,true,true
2735,9563,Finley L,Resigned,Afternoon,2024-07-04,Day,4,Scheduled,false,3,18.00,2024,7,Thursday,false,true,true
2736,9515,Dakota Y,Resigned,Day,2024-07-04,Afternoon,4,Scheduled,false,2,23.50,2024,7,Thursday,false,true,true
2737,9548,Taylor C,Active,Afternoon,2024-07-04,Afternoon,4,Scheduled,false,2,25.50,2024,7,Thursday,false,true,true
2738,9535,Quinn E,Resigned,Afternoon,2024-07-05,Day,4,Scheduled,false,2,22.50,2024,7,Friday,false,false,true
2739,9560,Finley A,Resigned,Afternoon,2024-07-05,Day,4,Scheduled,false,1,40.00,2024,7,Friday,false,false,true
2740,9571,Parker W,Active,Afternoon,2024-07-05,Afternoon,4,Scheduled,false,1,13.00,2024,7,Friday,false,false,true
2741,9503,Cameron T,Active,Afternoon,2024-07-05,Afternoon,4,Scheduled,false,1,19.00,2024,7,Friday,false,false,true
2742,9503,Cameron T,Active,Afternoon,2024-07-08,Day,4,Scheduled,false,3,21.67,2024,7,Monday,false,false,true
2743,9555,Parker Z,Active,Afternoon,2024-07-08,Day,4,Scheduled,false,1,32.00,2024,7,Monday,false,false,true
2744,9548,Taylor C,Active,Afternoon,2024-07-08,Afternoon,4,Scheduled,false,2,8.00,2024,7,Monday,false,false,true
2745,9509,Rowan F,Active,Afternoon,2024-07-08,Afternoon,4,Scheduled,false,2,9.50,2024,7,Monday,false,false,true
2746,9571,Parker W,Active,Afternoon,2024-07-09,Day,4,Scheduled,false,1,10.00,2024,7,Tuesday,false,false,true
2747,9505,Cameron Z,Active,Afternoon,2024-07-09,Day,4,Scheduled,false,2,21.50,2024,7,Tuesday,false,false,true
2748,9504,Riley A,Active,Day,2024-07-09,Afternoon,4,Scheduled,true,0,,2024,7,Tuesday,false,false,true
2749,9528,Finley I,Resigned,Afternoon,2024-07-09,Afternoon,4,Scheduled,false,1,39.00,2024,7,Tuesday,false,false,true
2750,9570,Rowan T,Active,Afternoon,2024-07-10,Day,4,Scheduled,false,2,17.00,2024,7,Wednesday,false,false,true
2751,9515,Dakota Y,Resigned,Day,2024-07-10,Day,4,Scheduled,true,0,,2024,7,Wednesday,false,false,true
2752,9501,Finley X,Active,Afternoon,2024-07-10,Afternoon,4,Scheduled,false,2,28.50,2024,7,Wednesday,false,false,true
2753,9563,Finley L,Resigned,Afternoon,2024-07-10,Afternoon,4,Scheduled,false,2,20.50,2024,7,Wednesday,false,false,true
2754,9560,Finley A,Resigned,Afternoon,2024-07-11,Day,4,Scheduled,true,0,,2024,7,Thursday,false,false,true
2755,9547,Rowan C,Active,Afternoon,2024-07-11,Day,4,Scheduled,true,0,,2024,7,Thursday,false,false,true
2756,9561,Jamie F,Resigned,Afternoon,2024-07-11,Afternoon,4,Scheduled,false,3,17.00,2024,7,Thursday,false,false,true
2757,9535,Quinn E,Resigned,Afternoon,2024-07-11,Afternoon,4,Scheduled,false,1,33.00,2024,7,Thursday,false,false,true
2758,9569,Riley D,Active,Afternoon,2024-07-12,Day,4,Scheduled,false,2,21.00,2024,7,Friday,false,false,true
2759,9525,Harper Z,Resigned,Day,2024-07-12,Day,4,Scheduled,false,2,13.50,2024,7,Friday,false,false,true
2760,9531,Skyler F,Active,Day,2024-07-12,Afternoon,4,Scheduled,false,2,31.50,2024,7,Friday,false,false,true
2761,9551,Rowan B,Resigned,Day,2024-07-12,Afternoon,4,Scheduled,false,4,29.00,2024,7,Friday,false,false,true
2762,9515,Dakota Y,Resigned,Day,2024-07-15,Day,4,Scheduled,false,1,19.00,2024,7,Monday,false,false,true
2763,9551,Rowan B,Resigned,Day,2024-07-15,Day,4,Scheduled,false,1,15.00,2024,7,Monday,false,false,true
2764,9527,Cameron H,Resigned,Day,2024-07-15,Afternoon,4,Scheduled,false,2,28.50,2024,7,Monday,false,false,true
2765,9561,Jamie F,Resigned,Afternoon,2024-07-15,Afternoon,4,Scheduled,false,4,21.25,2024,7,Monday,false,false,true
2766,9509,Rowan F,Active,Afternoon,2024-07-16,Day,4,Scheduled,true,0,,2024,7,Tuesday,false,false,true
2767,9547,Rowan C,Active,Afternoon,2024-07-16,Day,4,Scheduled,false,1,16.00,2024,7,Tuesday,false,false,true
2768,9569,Riley D,Active,Afternoon,2024-07-16,Afternoon,4,Scheduled,false,1,36.00,2024,7,Tuesday,false,false,true
2769,9570,Rowan T,Active,Afternoon,2024-07-16,Afternoon,4,Scheduled,false,2,22.50,2024,7,Tuesday,false,false,true
2770,9535,Quinn E,Resigned,Afternoon,2024-07-17,Day,4,Scheduled,false,3,18.67,2024,7,Wednesday,false,false,true
2771,9505,Cameron Z,Active,Afternoon,2024-07-17,Day,4,Scheduled,false,3,27.00,2024,7,Wednesday,false,false,true
2772,9501,Finley X,Active,Afternoon,2024-07-17,Afternoon,4,Scheduled,true,0,,2024,7,Wednesday,false,false,true
2773,9528,Finley I,Resigned,Afternoon,2024-07-17,Afternoon,4,Scheduled,false,3,19.00,2024,7,Wednesday,false,false,true
2774,9555,Parker Z,Active,Afternoon,2024-07-18,Day,4,Scheduled,false,3,20.33,2024,7,Thursday,false,false,true
2775,9507,Quinn Y,Active,Day,2024-07-18,Day,4,Scheduled,false,5,12.00,2024,7,Thursday,false,false,true
2776,9531,Skyler F,Active,Day,2024-07-18,Afternoon,4,Scheduled,false,2,8.00,2024,7,Thursday,false,false,true
2777,9571,Parker W,Active,Afternoon,2024-07-18,Afternoon,4,Scheduled,false,1,18.00,2024,7,Thursday,false,false,true
2778,9504,Riley A,Active,Day,2024-07-19,Day,4,Scheduled,false,3,27.33,2024,7,Friday,false,false,true
2779,9548,Taylor C,Active,Afternoon,2024-07-19,Day,4,Scheduled,false,2,12.50,2024,7,Friday,false,false,true
2780,9560,Finley A,Resigned,Afternoon,2024-07-19,Afternoon,4,Scheduled,false,3,19.33,2024,7,Friday,false,false,true
2781,9563,Finley L,Resigned,Afternoon,2024-07-19,Afternoon,4,Scheduled,false,3,35.00,2024,7,Friday,false,false,true
2782,9531,Skyler F,Active,Day,2024-07-22,Day,4,Scheduled,false,3,23.00,2024,7,Monday,false,false,true
2783,9547,Rowan C,Active,Afternoon,2024-07-22,Day,4,Scheduled,false,2,25.00,2024,7,Monday,false,false,true
2784,9501,Finley X,Active,Afternoon,2024-07-22,Afternoon,4,Scheduled,false,1,11.00,2024,7,Monday,false,false,true
2785,9505,Cameron Z,Active,Afternoon,2024-07-22,Afternoon,4,Scheduled,true,0,,2024,7,Monday,false,false,true
2786,9527,Cameron H,Resigned,Day,2024-07-23,Day,4,Scheduled,false,2,17.00,2024,7,Tuesday,false,false,true
